,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,CustomerHash
2316,10308,46,66.04,10,3037.84,2004-10-15,Shipped,4,10,2004,Vintage Cars,68,S32_4289,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,b10358b6f6ad
2317,10316,24,59.16,2,1419.84,2004-11-01,Shipped,4,11,2004,Vintage Cars,68,S32_4289,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,72c55ff64268
2318,10328,24,81.17,5,1948.08,2004-11-12,Shipped,4,11,2004,Vintage Cars,68,S32_4289,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,4eb3d8304916
2319,10340,39,59.16,3,2307.24,2004-11-24,Shipped,4,11,2004,Vintage Cars,68,S32_4289,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,8a081d3ae3ce
2320,10353,40,44.51,7,1780.3999999999999,2004-12-04,Shipped,4,12,2004,Vintage Cars,68,S32_4289,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small,d39599d1daa7
2321,10361,49,72.33,2,3544.17,2004-12-17,Shipped,4,12,2004,Vintage Cars,68,S32_4289,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,e537ccda51bc
2322,10375,44,82.26,4,3619.44,2005-02-03,Shipped,1,2,2005,Vintage Cars,68,S32_4289,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
2323,10388,35,100.0,8,3500.0,2005-03-03,Shipped,1,3,2005,Vintage Cars,68,S32_4289,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium,3a34ce371180
2324,10398,22,67.41,4,1483.02,2005-03-30,Shipped,1,3,2005,Vintage Cars,68,S32_4289,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,4671284bce78
2325,10401,62,77.73,6,4819.26,2005-04-03,On Hold,2,4,2005,Vintage Cars,68,S32_4289,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium,0db94cefea19
2326,10416,26,61.22,7,1591.72,2005-05-10,Shipped,2,5,2005,Vintage Cars,68,S32_4289,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,226fafcd3e73
2327,10108,31,100.0,16,3100.0,2003-03-03,Shipped,1,3,2003,Motorcycles,102,S32_4485,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,1194106f9647
2328,10121,25,86.74,3,2168.5,2003-05-07,Shipped,2,5,2003,Motorcycles,102,S32_4485,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,4671284bce78
2329,10135,30,89.8,17,2694.0,2003-07-02,Shipped,3,7,2003,Motorcycles,102,S32_4485,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2330,10145,27,100.0,4,2700.0,2003-08-25,Shipped,3,8,2003,Motorcycles,102,S32_4485,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,e64fa8fbe476
2331,10159,23,100.0,12,2300.0,2003-10-10,Shipped,4,10,2003,Motorcycles,102,S32_4485,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,70b9841f5801
2332,10169,34,100.0,12,3400.0,2003-11-04,Shipped,4,11,2003,Motorcycles,102,S32_4485,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,013538910d8d
2333,10180,22,100.0,7,2200.0,2003-11-11,Shipped,4,11,2003,Motorcycles,102,S32_4485,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,8626adf11f4e
2334,10190,42,85.72,4,3600.24,2003-11-19,Shipped,4,11,2003,Motorcycles,102,S32_4485,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2335,10211,37,100.0,12,3700.0,2004-01-15,Shipped,1,1,2004,Motorcycles,102,S32_4485,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,54e36df592c5
2336,10224,30,100.0,5,3000.0,2004-02-21,Shipped,1,2,2004,Motorcycles,102,S32_4485,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium,8626adf11f4e
2337,10237,27,100.0,5,2700.0,2004-04-05,Shipped,2,4,2004,Motorcycles,102,S32_4485,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium,3bcaa70b06b7
2338,10252,25,100.0,9,2500.0,2004-05-26,Shipped,2,5,2004,Motorcycles,102,S32_4485,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,54e36df592c5
2339,10264,34,97.97,7,3330.98,2004-06-30,Shipped,2,6,2004,Motorcycles,102,S32_4485,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,62f4e370a3d2
2340,10276,38,100.0,13,3800.0,2004-08-02,Shipped,3,8,2004,Motorcycles,102,S32_4485,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium,bb520d22c2b6
2341,10285,26,100.0,4,2600.0,2004-08-27,Shipped,3,8,2004,Motorcycles,102,S32_4485,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Small,72034aaa222b
2342,10299,38,100.0,7,3800.0,2004-09-30,Shipped,3,9,2004,Motorcycles,102,S32_4485,90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,959e6812d3b0
2343,10309,50,84.7,3,4235.0,2004-10-15,Shipped,4,10,2004,Motorcycles,102,S32_4485,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
2344,10319,22,100.0,8,2200.0,2004-11-03,Shipped,4,11,2004,Motorcycles,102,S32_4485,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,Small,39d8bf52374b
2345,10331,32,100.0,4,3200.0,2004-11-17,Shipped,4,11,2004,Motorcycles,102,S32_4485,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,08ccfa59eda2
2346,10341,31,71.02,4,2201.62,2004-11-24,Shipped,4,11,2004,Motorcycles,102,S32_4485,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,f2b0b9a792ab
2347,10355,40,100.0,5,4000.0,2004-12-07,Shipped,4,12,2004,Motorcycles,102,S32_4485,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2348,10365,22,100.0,3,2200.0,2005-01-07,Shipped,1,1,2005,Motorcycles,102,S32_4485,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium,abee7ce4499c
2349,10375,41,100.0,15,4100.0,2005-02-03,Shipped,1,2,2005,Motorcycles,102,S32_4485,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
2350,10390,45,48.98,12,2204.1,2005-03-04,Shipped,1,3,2005,Motorcycles,102,S32_4485,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2351,10403,45,100.0,5,4500.0,2005-04-08,Shipped,2,4,2005,Motorcycles,102,S32_4485,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,fdd03fb3d341
2352,10106,39,40.15,6,1565.85,2003-02-17,Shipped,1,2,2003,Vintage Cars,43,S50_1341,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,4eb3d8304916
2353,10120,49,50.62,12,2480.3799999999997,2003-04-29,Shipped,2,4,2003,Vintage Cars,43,S50_1341,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,28c8fbc86931
2354,10133,27,50.19,7,1355.1299999999999,2003-06-27,Shipped,2,6,2003,Vintage Cars,43,S50_1341,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2355,10143,34,36.66,1,1246.4399999999998,2003-08-10,Shipped,3,8,2003,Vintage Cars,43,S50_1341,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,abee7ce4499c
2356,10156,20,41.02,1,820.4000000000001,2003-10-08,Shipped,4,10,2003,Vintage Cars,43,S50_1341,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2357,10168,48,51.93,13,2492.64,2003-10-28,Shipped,4,10,2003,Vintage Cars,43,S50_1341,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,0d70dc7f0339
2358,10199,29,38.4,1,1113.6,2003-12-01,Shipped,4,12,2003,Vintage Cars,43,S50_1341,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Small,6d69106a7943
2359,10210,43,41.02,11,1763.8600000000001,2004-01-12,Shipped,1,1,2004,Vintage Cars,43,S50_1341,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,a41a6e100849
2360,10223,41,46.26,13,1896.6599999999999,2004-02-20,Shipped,1,2,2004,Vintage Cars,43,S50_1341,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,28c8fbc86931
2361,10235,41,35.35,7,1449.3500000000001,2004-04-02,Shipped,2,4,2004,Vintage Cars,43,S50_1341,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,cfdfc399c95e
2362,10250,36,51.93,8,1869.48,2004-05-11,Shipped,2,5,2004,Vintage Cars,43,S50_1341,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,6c08df00ec42
2363,10262,49,37.97,3,1860.53,2004-06-24,Cancelled,2,6,2004,Vintage Cars,43,S50_1341,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2364,10275,38,45.39,13,1724.82,2004-07-23,Shipped,3,7,2004,Vintage Cars,43,S50_1341,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,320b47bf09e6
2365,10284,33,51.93,5,1713.69,2004-08-21,Shipped,3,8,2004,Vintage Cars,43,S50_1341,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,891cb339cb1f
2366,10296,26,48.44,1,1259.44,2004-09-15,Shipped,3,9,2004,Vintage Cars,43,S50_1341,+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,2f2714d07665
2367,10308,47,43.64,11,2051.08,2004-10-15,Shipped,4,10,2004,Vintage Cars,43,S50_1341,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small,b10358b6f6ad
2368,10316,34,47.57,3,1617.38,2004-11-01,Shipped,4,11,2004,Vintage Cars,43,S50_1341,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,72c55ff64268
2369,10328,34,51.93,7,1765.62,2004-11-12,Shipped,4,11,2004,Vintage Cars,43,S50_1341,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,4eb3d8304916
2370,10340,40,50.62,4,2024.8,2004-11-24,Shipped,4,11,2004,Vintage Cars,43,S50_1341,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,8a081d3ae3ce
2371,10353,40,82.21,8,3288.3999999999996,2004-12-04,Shipped,4,12,2004,Vintage Cars,43,S50_1341,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium,d39599d1daa7
2372,10361,33,82.59,3,2725.4700000000003,2004-12-17,Shipped,4,12,2004,Vintage Cars,43,S50_1341,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,e537ccda51bc
2373,10375,49,65.8,5,3224.2,2005-02-03,Shipped,1,2,2005,Vintage Cars,43,S50_1341,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,320b47bf09e6
2374,10388,27,100.0,1,2700.0,2005-03-03,Shipped,1,3,2005,Vintage Cars,43,S50_1341,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium,3a34ce371180
2375,10398,49,36.66,5,1796.34,2005-03-30,Shipped,1,3,2005,Vintage Cars,43,S50_1341,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,4671284bce78
2376,10401,56,35.35,7,1979.6000000000001,2005-04-03,On Hold,2,4,2005,Vintage Cars,43,S50_1341,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,0db94cefea19
2377,10416,37,51.93,8,1921.41,2005-05-10,Shipped,2,5,2005,Vintage Cars,43,S50_1341,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,226fafcd3e73
2378,10104,33,100.0,7,3300.0,2003-01-31,Shipped,1,1,2003,Trucks and Buses,115,S50_1392,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2379,10115,27,100.0,3,2700.0,2003-04-04,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,a13cb167310a
2380,10127,46,100.0,9,4600.0,2003-06-03,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,064f539b2b23
2381,10141,44,100.0,3,4400.0,2003-08-01,Shipped,3,8,2003,Trucks and Buses,115,S50_1392,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,7302dec74b6d
2382,10151,26,100.0,1,2600.0,2003-09-21,Shipped,3,9,2003,Trucks and Buses,115,S50_1392,981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,981d0e915541
2383,10165,48,94.92,10,4556.16,2003-10-22,Shipped,4,10,2003,Trucks and Buses,115,S50_1392,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,11447ffb08a2
2384,10176,23,100.0,9,2300.0,2003-11-06,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,226fafcd3e73
2385,10184,45,100.0,4,4500.0,2003-11-14,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,00da76c92ddb
2386,10195,49,100.0,4,4900.0,2003-11-25,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,b10358b6f6ad
2387,10207,28,94.92,5,2657.76,2003-12-09,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,2b0c739a1c06
2388,10220,37,100.0,9,3700.0,2004-02-12,Shipped,1,2,2004,Trucks and Buses,115,S50_1392,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,c5a9a5dcd2a4
2389,10230,34,100.0,7,3400.0,2004-03-15,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,63a4c378efa4
2390,10246,22,100.0,3,2200.0,2004-05-05,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2391,10259,29,100.0,2,2900.0,2004-06-15,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,ec6f183184ce
2392,10271,34,98.39,3,3345.26,2004-07-20,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
2393,10282,38,100.0,12,3800.0,2004-08-20,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
2394,10292,41,100.0,6,4100.0,2004-09-08,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,e3d43de75cc6
2395,10305,42,100.0,3,4200.0,2004-10-13,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,72034aaa222b
2396,10314,28,100.0,12,2800.0,2004-10-22,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,0a0962f3ed78
2397,10325,38,100.0,4,3800.0,2004-11-05,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
2398,10336,23,100.0,8,2300.0,2004-11-20,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,b50df0e48f6c
2399,10350,31,71.4,8,2213.4,2004-12-02,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2400,10359,46,100.0,2,4600.0,2004-12-15,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
2401,10371,48,56.55,10,2714.3999999999996,2005-01-23,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2402,10383,29,100.0,13,2900.0,2005-02-22,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2403,10395,46,100.0,4,4600.0,2005-03-17,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,6d18514c77d8
2404,10412,26,100.0,3,2600.0,2005-05-03,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2405,10425,18,100.0,2,1800.0,2005-05-31,In Process,2,5,2005,Trucks and Buses,115,S50_1392,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,320b47bf09e6
2406,10104,32,53.31,2,1705.92,2003-01-31,Shipped,1,1,2003,Trains,58,S50_1514,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2407,10117,21,49.21,11,1033.41,2003-04-16,Shipped,2,4,2003,Trains,58,S50_1514,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,11447ffb08a2
2408,10127,46,69.12,4,3179.5200000000004,2003-06-03,Shipped,2,6,2003,Trains,58,S50_1514,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,064f539b2b23
2409,10142,42,49.79,14,2091.18,2003-08-08,Shipped,3,8,2003,Trains,58,S50_1514,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2410,10153,31,57.41,13,1779.7099999999998,2003-09-28,Shipped,3,9,2003,Trains,58,S50_1514,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2411,10165,38,66.78,5,2537.64,2003-10-22,Shipped,4,10,2003,Trains,58,S50_1514,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,11447ffb08a2
2412,10176,38,64.44,4,2448.72,2003-11-06,Shipped,4,11,2003,Trains,58,S50_1514,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,226fafcd3e73
2413,10185,20,48.62,15,972.4,2003-11-14,Shipped,4,11,2003,Trains,58,S50_1514,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small,abee7ce4499c
2414,10196,46,62.09,7,2856.1400000000003,2003-11-26,Shipped,4,11,2003,Trains,58,S50_1514,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Small,4ccc2197ea37
2415,10208,30,65.61,15,1968.3,2004-01-02,Shipped,1,1,2004,Trains,58,S50_1514,78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,daa0e47b1cdd
2416,10220,30,68.54,4,2056.2000000000003,2004-02-12,Shipped,1,2,2004,Trains,58,S50_1514,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,c5a9a5dcd2a4
2417,10230,43,52.14,2,2242.02,2004-03-15,Shipped,1,3,2004,Trains,58,S50_1514,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small,63a4c378efa4
2418,10247,49,63.85,4,3128.65,2004-05-05,Shipped,2,5,2004,Trains,58,S50_1514,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,7302dec74b6d
2419,10272,43,56.82,4,2443.26,2004-07-20,Shipped,3,7,2004,Trains,58,S50_1514,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,212f84b84848
2420,10282,37,66.78,7,2470.86,2004-08-20,Shipped,3,8,2004,Trains,58,S50_1514,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,82d8fc9ff379
2421,10292,35,55.07,1,1927.45,2004-09-08,Shipped,3,9,2004,Trains,58,S50_1514,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,e3d43de75cc6
2422,10306,34,60.34,15,2051.56,2004-10-14,Shipped,4,10,2004,Trains,58,S50_1514,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,c86481cfaa2d
2423,10314,38,61.51,7,2337.38,2004-10-22,Shipped,4,10,2004,Trains,58,S50_1514,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,0a0962f3ed78
2424,10325,44,100.0,7,4400.0,2004-11-05,Shipped,4,11,2004,Trains,58,S50_1514,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,66441f4d88cb
2425,10337,21,100.0,6,2100.0,2004-11-21,Shipped,4,11,2004,Trains,58,S50_1514,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,a13cb167310a
2426,10350,44,100.0,17,4400.0,2004-12-02,Shipped,4,12,2004,Trains,58,S50_1514,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,eaac345d6fb5
2427,10359,25,64.93,4,1623.2500000000002,2004-12-15,Shipped,4,12,2004,Trains,58,S50_1514,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,4671284bce78
2428,10372,24,58.58,9,1405.92,2005-01-26,Shipped,1,1,2005,Trains,58,S50_1514,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,70fd68cf1f45
2429,10383,38,60.06,10,2282.28,2005-02-22,Shipped,1,2,2005,Trains,58,S50_1514,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,eaac345d6fb5
2430,10395,45,100.0,3,4500.0,2005-03-17,Shipped,1,3,2005,Trains,58,S50_1514,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,6d18514c77d8
2431,10413,51,63.85,4,3256.35,2005-05-05,Shipped,2,5,2005,Trains,58,S50_1514,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium,95721217953b
2432,10108,34,82.99,14,2821.66,2003-03-03,Shipped,1,3,2003,Motorcycles,81,S50_4713,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,1194106f9647
2433,10121,44,74.85,1,3293.3999999999996,2003-05-07,Shipped,2,5,2003,Motorcycles,81,S50_4713,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4671284bce78
2434,10135,44,96.0,15,4224.0,2003-07-02,Shipped,3,7,2003,Motorcycles,81,S50_4713,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,82d8fc9ff379
